,Дата,ФУНТ СТЕРЛИНГОВ,ДИРХАМ ОАЭ,ДОЛЛАР США,ЕВРО,РОССИЙСКИЙ РУБЛЬ,ТУРЕЦКАЯ ЛИРА,"Размер ставки, %","Коридор базовой ставки, %"
2419,2022-04-17,593.64,123.69,454.27,491.25,5.74,31.05,13.5,"12,5-14,5"
2420,2022-04-18,593.64,123.69,454.27,491.25,5.74,31.05,13.5,"12,5-14,5"
2421,2022-04-19,585.3,122.49,449.85,485.43,5.71,30.72,13.5,"12,5-14,5"
2422,2022-04-20,577.84,120.78,443.57,478.88,5.67,30.26,13.5,"12,5-14,5"
2423,2022-04-21,578.57,120.9,444.03,481.91,5.47,30.29,13.5,"12,5-14,5"
2424,2022-04-22,580.01,120.91,444.04,484.54,5.76,30.25,13.5,"12,5-14,5"
2425,2022-04-23,571.24,120.89,443.99,479.69,5.67,30.13,13.5,"12,5-14,5"
2426,2022-04-24,571.24,120.89,443.99,479.69,5.67,30.13,13.5,"12,5-14,5"
2427,2022-04-25,571.24,120.89,443.99,479.69,5.67,30.13,13.5,"12,5-14,5"
2428,2022-04-26,570.32,122.06,448.26,480.94,6.06,30.36,14.0,"13,0-15,0"
2429,2022-04-27,576.39,123.49,453.53,484.51,6.13,30.67,14.0,"13,0-15,0"
2430,2022-04-28,565.94,122.41,449.55,477.11,6.1,30.34,14.0,"13,0-15,0"
2431,2022-04-29,561.06,122.12,448.49,471.72,6.36,30.3,14.0,"13,0-15,0"
2432,2022-04-30,560.61,121.54,446.38,472.09,6.33,30.11,14.0,"13,0-15,0"
2433,2022-05-01,560.61,121.54,446.38,472.09,6.33,30.11,14.0,"13,0-15,0"
2434,2022-05-02,560.61,121.54,446.38,472.09,6.33,30.11,14.0,"13,0-15,0"
2435,2022-05-03,560.61,121.54,446.38,472.09,6.33,30.11,14.0,"13,0-15,0"
2436,2022-05-04,553.02,120.25,441.64,464.25,6.33,29.69,14.0,"13,0-15,0"
2437,2022-05-05,546.41,118.95,436.85,459.65,6.57,29.46,14.0,"13,0-15,0"
2438,2022-05-06,537.7,116.48,427.8,453.3,6.79,28.8,14.0,"13,0-15,0"
2439,2022-05-07,536.09,118.3,434.47,459.19,6.58,29.09,14.0,"13,0-15,0"
2440,2022-05-08,536.09,118.3,434.47,459.19,6.58,29.09,14.0,"13,0-15,0"
2441,2022-05-09,536.09,118.3,434.47,459.19,6.58,29.09,14.0,"13,0-15,0"
2442,2022-05-10,536.09,118.3,434.47,459.19,6.58,29.09,14.0,"13,0-15,0"
2443,2022-05-11,536.09,118.3,434.47,459.19,6.58,29.09,14.0,"13,0-15,0"
2444,2022-05-12,547.73,120.52,442.61,467.44,6.74,28.91,14.0,"13,0-15,0"
2445,2022-05-13,529.76,118.38,434.76,453.37,6.91,28.26,14.0,"13,0-15,0"
2446,2022-05-14,520.94,116.5,427.84,443.8,6.67,27.69,14.0,"13,0-15,0"
2447,2022-05-15,520.94,116.5,427.84,443.8,6.67,27.69,14.0,"13,0-15,0"
2448,2022-05-16,520.94,116.5,427.84,443.8,6.67,27.69,14.0,"13,0-15,0"
2449,2022-05-17,525.32,116.97,429.57,447.35,6.94,27.52,14.0,"13,0-15,0"
2450,2022-05-18,538.91,117.84,432.79,453.35,6.73,27.28,14.0,"13,0-15,0"
2451,2022-05-19,536.97,117.82,432.69,455.32,6.81,27.12,14.0,"13,0-15,0"
2452,2022-05-20,534.82,117.47,431.41,452.94,6.92,27.02,14.0,"13,0-15,0"
2453,2022-05-21,530.3,115.73,425.02,450.1,7.17,26.61,14.0,"13,0-15,0"
2454,2022-05-22,530.3,115.73,425.02,450.1,7.17,26.61,14.0,"13,0-15,0"
2455,2022-05-23,530.3,115.73,425.02,450.1,7.17,26.61,14.0,"13,0-15,0"
2456,2022-05-24,534.15,115.68,424.84,453.6,7.3,26.7,14.0,"13,0-15,0"
2457,2022-05-25,520.68,113.52,416.91,446.47,7.34,25.84,14.0,"13,0-15,0"
2458,2022-05-26,518.78,113.03,415.12,443.06,7.41,25.45,14.0,"13,0-15,0"
2459,2022-05-27,532.11,114.91,422.01,452.06,6.75,25.78,14.0,"13,0-15,0"
2460,2022-05-28,546.04,117.99,433.3,464.19,6.48,26.44,14.0,"13,0-15,0"
2461,2022-05-29,546.04,117.99,433.3,464.19,6.48,26.44,14.0,"13,0-15,0"
2462,2022-05-30,546.04,117.99,433.3,464.19,6.48,26.44,14.0,"13,0-15,0"
2463,2022-05-31,540.43,116.37,427.39,460.04,6.81,26.1,14.0,"13,0-15,0"
2464,2022-06-01,522.53,112.91,414.67,444.65,6.78,25.25,14.0,"13,0-15,0"
2465,2022-06-02,534.51,115.62,424.62,455.41,6.94,25.82,14.0,"13,0-15,0"
2466,2022-06-03,542.71,117.84,432.78,462.51,7.04,26.28,14.0,"13,0-15,0"
2467,2022-06-04,543.0,117.61,431.95,464.13,6.98,26.18,14.0,"13,0-15,0"
2468,2022-06-05,543.0,117.61,431.95,464.13,6.98,26.18,14.0,"13,0-15,0"
2469,2022-06-06,543.0,117.61,431.95,464.13,6.98,26.18,14.0,"13,0-15,0"
2470,2022-06-07,542.57,117.6,431.88,464.01,7.09,26.04,14.0,"13,0-15,0"
2471,2022-06-08,536.89,116.92,429.41,458.48,7.04,25.64,14.0,"13,0-15,0"
2472,2022-06-09,542.98,118.02,433.45,463.88,7.2,25.28,14.0,"13,0-15,0"
2473,2022-06-10,544.27,118.31,434.51,465.71,7.45,25.22,14.0,"13,0-15,0"
2474,2022-06-11,542.61,118.65,435.76,461.69,7.54,25.53,14.0,"13,0-15,0"
2475,2022-06-12,542.61,118.65,435.76,461.69,7.54,25.53,14.0,"13,0-15,0"
2476,2022-06-13,542.61,118.65,435.76,461.69,7.54,25.53,14.0,"13,0-15,0"
2477,2022-06-14,532.1,118.77,436.18,456.29,7.65,25.28,14.0,"13,0-15,0"
2478,2022-06-15,527.59,118.7,435.92,454.84,7.65,25.26,14.0,"13,0-15,0"
2479,2022-06-16,530.02,119.38,438.43,459.96,7.74,25.37,14.0,"13,0-15,0"
2480,2022-06-17,536.35,120.4,442.17,460.21,7.8,25.55,14.0,"13,0-15,0"
2481,2022-06-18,549.69,121.68,446.87,469.97,7.91,25.8,14.0,"13,0-15,0"
2482,2022-06-19,549.69,121.68,446.87,469.97,7.91,25.8,14.0,"13,0-15,0"
2483,2022-06-20,549.69,121.68,446.87,469.97,7.91,25.8,14.0,"13,0-15,0"
2484,2022-06-21,542.77,120.69,443.26,466.84,7.91,25.58,14.0,"13,0-15,0"
2485,2022-06-22,550.77,121.97,447.93,473.28,8.22,25.83,14.0,"13,0-15,0"
2486,2022-06-23,556.38,123.64,454.11,477.68,8.54,26.18,14.0,"13,0-15,0"
2487,2022-06-24,566.88,126.57,464.81,488.79,8.76,26.77,14.0,"13,0-15,0"
2488,2022-06-25,579.07,128.22,470.9,496.94,8.83,27.12,14.0,"13,0-15,0"
2489,2022-06-26,579.07,128.22,470.9,496.94,8.83,27.12,14.0,"13,0-15,0"
2490,2022-06-27,579.07,128.22,470.9,496.94,8.83,27.12,14.0,"13,0-15,0"
2491,2022-06-28,566.0,125.51,460.95,487.18,8.66,27.56,14.0,"13,0-15,0"
2492,2022-06-29,559.21,124.17,456.05,482.68,8.61,27.41,14.0,"13,0-15,0"
2493,2022-06-30,565.26,126.63,465.08,488.75,9.1,27.84,14.0,"13,0-15,0"
2494,2022-07-01,570.76,128.06,470.34,490.47,8.98,28.19,14.0,"13,0-15,0"
2495,2022-07-02,562.81,127.0,466.44,487.71,8.56,27.86,14.0,"13,0-15,0"
2496,2022-07-03,562.81,127.0,466.44,487.71,8.56,27.86,14.0,"13,0-15,0"
2497,2022-07-04,562.81,127.0,466.44,487.71,8.56,27.86,14.0,"13,0-15,0"
2498,2022-07-05,562.56,126.38,464.16,484.68,8.42,27.6,14.0,"13,0-15,0"
2499,2022-07-06,564.52,127.77,469.26,483.06,8.04,27.65,14.0,"13,0-15,0"
2500,2022-07-07,564.52,127.77,469.26,483.06,8.04,27.65,14.0,"13,0-15,0"
2501,2022-07-08,572.59,129.94,477.24,486.78,7.55,27.61,14.0,"13,0-15,0"
2502,2022-07-09,567.48,129.3,474.92,480.52,7.72,27.43,14.0,"13,0-15,0"
2503,2022-07-10,567.48,129.3,474.92,480.52,7.72,27.43,14.0,"13,0-15,0"
2504,2022-07-11,567.48,129.3,474.92,480.52,7.72,27.43,14.0,"13,0-15,0"
2505,2022-07-12,554.98,126.56,464.85,469.59,7.55,26.76,14.0,"13,0-15,0"
2506,2022-07-13,560.1,128.88,473.38,473.71,8.05,27.22,14.0,"13,0-15,0"
2507,2022-07-14,565.9,129.57,475.91,477.58,8.15,27.29,14.0,"13,0-15,0"
2508,2022-07-15,567.8,130.25,478.39,480.49,8.21,27.35,14.0,"13,0-15,0"
2509,2022-07-16,568.33,130.79,480.37,482.15,8.35,27.49,14.0,"13,0-15,0"
2510,2022-07-17,568.33,130.79,480.37,482.15,8.35,27.49,14.0,"13,0-15,0"
2511,2022-07-18,568.33,130.79,480.37,482.15,8.35,27.49,14.0,"13,0-15,0"
2512,2022-07-19,579.85,131.83,484.18,491.64,8.57,27.66,14.0,"13,0-15,0"
2513,2022-07-20,577.25,130.78,480.36,491.89,8.69,27.34,14.0,"13,0-15,0"
2514,2022-07-21,578.5,131.01,481.2,493.23,8.77,27.37,14.0,"13,0-15,0"
2515,2022-07-22,575.65,131.24,482.04,490.76,8.24,27.28,14.0,"13,0-15,0"
2516,2022-07-23,578.29,131.74,483.88,491.57,8.37,27.25,14.0,"13,0-15,0"
2517,2022-07-24,578.29,131.74,483.88,491.57,8.37,27.25,14.0,"13,0-15,0"
2518,2022-07-25,578.29,131.74,483.88,491.57,8.37,27.25,14.0,"13,0-15,0"
2519,2022-07-26,573.25,129.59,475.92,487.2,8.2,26.68,14.5,"13,5-15,5"
2520,2022-07-27,576.28,130.64,479.83,488.23,8.21,26.86,14.5,"13,5-15,5"
2521,2022-07-28,579.51,130.73,480.16,486.93,7.94,26.84,14.5,"13,5-15,5"
2522,2022-07-29,580.66,130.35,478.78,486.01,7.97,26.71,14.5,"13,5-15,5"
2523,2022-07-30,579.52,129.89,477.09,486.73,7.75,26.64,14.5,"13,5-15,5"
2524,2022-07-31,579.52,129.89,477.09,486.73,7.75,26.64,14.5,"13,5-15,5"
2525,2022-08-01,579.52,129.89,477.09,486.73,7.75,26.64,14.5,"13,5-15,5"
2526,2022-08-02,587.21,130.56,479.51,492.12,7.69,26.73,14.5,"13,5-15,5"
2527,2022-08-03,581.23,129.54,475.79,487.02,7.92,26.51,14.5,"13,5-15,5"
2528,2022-08-04,579.62,129.67,476.27,485.08,8.21,26.53,14.5,"13,5-15,5"
2529,2022-08-05,579.94,129.65,476.18,485.08,7.92,26.51,14.5,"13,5-15,5"
2530,2022-08-06,579.98,130.14,477.98,488.93,7.93,26.61,14.5,"13,5-15,5"
2531,2022-08-07,579.98,130.14,477.98,488.93,7.93,26.61,14.5,"13,5-15,5"
2532,2022-08-08,579.98,130.14,477.98,488.93,7.93,26.61,14.5,"13,5-15,5"
2533,2022-08-09,576.04,129.77,476.62,485.53,7.96,26.53,14.5,"13,5-15,5"
2534,2022-08-10,580.05,130.25,478.39,489.68,7.95,26.64,14.5,"13,5-15,5"
2535,2022-08-11,577.82,130.15,478.01,488.81,7.91,26.62,14.5,"13,5-15,5"
2536,2022-08-12,583.81,130.06,477.67,493.67,7.89,26.6,14.5,"13,5-15,5"
2537,2022-08-13,578.11,129.61,476.01,490.15,7.81,26.51,14.5,"13,5-15,5"
2538,2022-08-14,578.11,129.61,476.01,490.15,7.81,26.51,14.5,"13,5-15,5"
2539,2022-08-15,578.11,129.61,476.01,490.15,7.81,26.51,14.5,"13,5-15,5"
2540,2022-08-16,574.46,129.65,476.18,485.56,7.76,26.51,14.5,"13,5-15,5"
2541,2022-08-17,572.9,129.76,476.58,482.92,7.77,26.53,14.5,"13,5-15,5"
2542,2022-08-18,576.58,129.66,476.2,484.72,7.86,26.51,14.5,"13,5-15,5"
2543,2022-08-19,574.41,129.59,475.94,483.98,7.94,26.5,14.5,"13,5-15,5"
2544,2022-08-20,565.47,129.72,476.43,479.86,8.07,26.32,14.5,"13,5-15,5"
2545,2022-08-21,565.47,129.72,476.43,479.86,8.07,26.32,14.5,"13,5-15,5"
2546,2022-08-22,565.47,129.72,476.43,479.86,8.07,26.32,14.5,"13,5-15,5"
2547,2022-08-23,559.83,129.05,473.99,474.56,7.94,26.16,14.5,"13,5-15,5"
2548,2022-08-24,553.95,128.09,470.45,467.06,7.85,25.96,14.5,"13,5-15,5"
2549,2022-08-25,545.23,125.79,461.98,459.62,7.7,25.46,14.5,"13,5-15,5"
2550,2022-08-26,550.29,126.62,465.05,464.91,7.79,25.6,14.5,"13,5-15,5"
2551,2022-08-27,558.75,128.56,472.2,472.29,7.86,25.98,14.5,"13,5-15,5"
2552,2022-08-28,549.88,127.45,468.1,466.27,7.89,25.8,14.5,"13,5-15,5"
2553,2022-08-29,549.88,127.45,468.1,466.27,7.89,25.8,14.5,"13,5-15,5"
2554,2022-08-30,549.88,127.45,468.1,466.27,7.89,25.8,14.5,"13,5-15,5"
2555,2022-08-31,549.88,127.45,468.1,466.27,7.89,25.8,14.5,"13,5-15,5"
2556,2022-09-01,548.8,128.57,472.21,471.22,7.84,25.96,14.5,"13,5-15,5"
2557,2022-09-02,546.81,128.35,471.43,472.7,7.82,25.91,14.5,"13,5-15,5"
2558,2022-09-03,546.55,128.64,472.47,472.66,7.84,25.94,14.5,"13,5-15,5"
2559,2022-09-04,546.55,128.64,472.47,472.66,7.84,25.94,14.5,"13,5-15,5"
2560,2022-09-05,546.55,128.64,472.47,472.66,7.84,25.94,14.5,"13,5-15,5"
2561,2022-09-06,544.04,128.68,472.63,468.9,7.72,25.93,14.5,"13,5-15,5"
2562,2022-09-07,548.02,128.64,472.47,470.2,7.79,25.93,14.5,"13,5-15,5"
2563,2022-09-08,543.4,128.81,473.1,468.7,7.74,25.95,14.5,"13,5-15,5"
2564,2022-09-09,548.79,130.0,477.46,477.27,7.87,26.18,14.5,"13,5-15,5"
2565,2022-09-10,549.94,128.88,473.35,477.37,7.84,25.95,14.5,"13,5-15,5"
2566,2022-09-11,549.94,128.88,473.35,477.37,7.84,25.95,14.5,"13,5-15,5"
2567,2022-09-12,549.94,128.88,473.35,477.37,7.84,25.95,14.5,"13,5-15,5"
2568,2022-09-13,551.14,128.51,471.99,478.83,7.81,25.88,14.5,"13,5-15,5"
2569,2022-09-14,554.27,128.9,473.45,481.21,7.89,25.96,14.5,"13,5-15,5"
2570,2022-09-15,547.93,129.03,473.91,474.29,7.94,25.97,14.5,"13,5-15,5"
2571,2022-09-16,545.89,129.12,474.19,473.81,7.96,25.97,14.5,"13,5-15,5"
2572,2022-09-17,542.72,129.9,477.12,475.45,7.95,26.11,14.5,"13,5-15,5"
2573,2022-09-18,542.72,129.9,477.12,475.45,7.95,26.11,14.5,"13,5-15,5"
2574,2022-09-19,542.72,129.9,477.12,475.45,7.95,26.11,14.5,"13,5-15,5"
2575,2022-09-20,542.29,130.02,477.54,476.11,7.95,26.11,14.5,"13,5-15,5"
2576,2022-09-21,546.13,130.21,478.26,478.59,7.97,26.13,14.5,"13,5-15,5"
2577,2022-09-22,542.03,130.07,477.73,474.19,7.88,26.08,14.5,"13,5-15,5"
2578,2022-09-23,543.28,131.04,481.29,474.31,8.03,26.21,14.5,"13,5-15,5"
2579,2022-09-24,533.69,130.53,479.42,467.91,8.21,26.06,14.5,"13,5-15,5"
2580,2022-09-25,533.69,130.53,479.42,467.91,8.21,26.06,14.5,"13,5-15,5"
2581,2022-09-26,533.69,130.53,479.42,467.91,8.21,26.06,14.5,"13,5-15,5"
2582,2022-09-27,510.55,129.97,477.37,460.38,8.27,25.88,14.5,"13,5-15,5"
2583,2022-09-28,516.59,130.39,478.9,459.98,8.24,25.92,14.5,"13,5-15,5"
2584,2022-09-29,511.8,130.53,479.39,457.43,8.21,25.89,14.5,"13,5-15,5"
2585,2022-09-30,518.09,129.85,476.89,462.2,8.31,25.73,14.5,"13,5-15,5"
2586,2022-10-01,531.72,129.79,476.71,467.03,8.36,25.71,14.5,"13,5-15,5"
2587,2022-10-02,531.72,129.79,476.71,467.03,8.36,25.71,14.5,"13,5-15,5"
2588,2022-10-03,531.72,129.79,476.71,467.03,8.36,25.71,14.5,"13,5-15,5"
2589,2022-10-04,531.81,129.48,475.51,464.15,8.2,25.61,14.5,"13,5-15,5"
2590,2022-10-05,537.06,128.69,472.68,466.91,8.01,25.44,14.5,"13,5-15,5"
2591,2022-10-06,535.21,127.98,470.06,466.68,7.91,25.31,14.5,"13,5-15,5"
2592,2022-10-07,528.52,127.62,468.75,463.41,7.77,25.24,14.5,"13,5-15,5"
2593,2022-10-08,529.49,128.52,472.04,462.84,7.7,25.4,14.5,"13,5-15,5"
2594,2022-10-09,529.49,128.52,472.04,462.84,7.7,25.4,14.5,"13,5-15,5"
2595,2022-10-10,529.49,128.52,472.04,462.84,7.7,25.4,14.5,"13,5-15,5"
2596,2022-10-11,524.17,128.88,473.38,459.42,7.62,25.48,14.5,"13,5-15,5"
2597,2022-10-12,524.58,129.31,474.95,460.65,7.44,25.55,14.5,"13,5-15,5"
2598,2022-10-13,528.93,130.11,477.89,463.89,7.49,25.72,14.5,"13,5-15,5"
2599,2022-10-14,534.2,130.5,479.32,466.14,7.57,25.79,14.5,"13,5-15,5"
2600,2022-10-15,536.07,129.84,476.89,463.92,7.57,25.66,14.5,"13,5-15,5"
2601,2022-10-16,536.07,129.84,476.89,463.92,7.57,25.66,14.5,"13,5-15,5"
2602,2022-10-17,536.07,129.84,476.89,463.92,7.57,25.66,14.5,"13,5-15,5"
2603,2022-10-18,533.83,128.76,472.92,461.24,7.68,25.45,14.5,"13,5-15,5"
2604,2022-10-19,532.98,128.75,472.88,465.12,7.66,25.45,14.5,"13,5-15,5"
2605,2022-10-20,530.45,128.0,470.13,461.53,7.64,25.29,14.5,"13,5-15,5"
2606,2022-10-21,524.6,127.49,468.27,458.01,7.6,25.19,14.5,"13,5-15,5"
2607,2022-10-22,523.07,128.13,470.6,458.27,7.67,25.3,14.5,"13,5-15,5"
2608,2022-10-23,534.51,128.77,472.93,466.31,7.8,25.44,14.5,"13,5-15,5"
2609,2022-10-24,534.51,128.77,472.93,466.31,7.8,25.44,14.5,"13,5-15,5"
2610,2022-10-25,534.51,128.77,472.93,466.31,7.8,25.44,14.5,"13,5-15,5"
2611,2022-10-26,534.51,128.77,472.93,466.31,7.8,25.44,14.5,"13,5-15,5"
2612,2022-10-27,545.27,128.32,471.32,472.55,7.67,25.33,16.0,"15,0-17,0"
2613,2022-10-28,538.0,126.7,465.36,467.08,7.59,25.01,16.0,"15,0-17,0"
2614,2022-10-29,538.36,127.15,467.0,464.76,7.58,25.1,16.0,"15,0-17,0"
2615,2022-10-30,538.36,127.15,467.0,464.76,7.58,25.1,16.0,"15,0-17,0"
2616,2022-10-31,538.36,127.15,467.0,464.76,7.58,25.1,16.0,"15,0-17,0"
2617,2022-11-01,541.46,127.52,468.35,465.73,7.6,25.16,16.0,"15,0-17,0"
2618,2022-11-02,537.69,126.94,466.22,463.05,7.61,25.04,16.0,"15,0-17,0"
2619,2022-11-03,529.41,125.4,460.56,456.09,7.47,24.74,16.0,"15,0-17,0"
2620,2022-11-04,521.74,126.22,463.6,452.1,7.47,24.9,16.0,"15,0-17,0"
2621,2022-11-05,520.93,126.45,464.45,453.86,7.49,24.95,16.0,"15,0-17,0"
2622,2022-11-06,520.93,126.45,464.45,453.86,7.49,24.95,16.0,"15,0-17,0"
2623,2022-11-07,520.93,126.45,464.45,453.86,7.49,24.95,16.0,"15,0-17,0"
2624,2022-11-08,531.23,126.46,464.4,463.7,7.59,24.96,16.0,"15,0-17,0"
2625,2022-11-09,533.05,126.33,464.01,464.01,7.61,24.94,16.0,"15,0-17,0"
2626,2022-11-10,533.09,126.76,465.58,467.72,7.62,25.03,16.0,"15,0-17,0"
2627,2022-11-11,533.54,127.81,469.42,467.68,7.68,25.23,16.0,"15,0-17,0"
2628,2022-11-12,542.95,125.79,462.01,474.44,7.67,24.89,16.0,"15,0-17,0"
2629,2022-11-13,542.95,125.79,462.01,474.44,7.67,24.89,16.0,"15,0-17,0"
2630,2022-11-14,542.95,125.79,462.01,474.44,7.67,24.89,16.0,"15,0-17,0"
2631,2022-11-15,542.4,125.17,459.74,474.08,7.61,24.71,16.0,"15,0-17,0"
2632,2022-11-16,545.12,125.51,460.99,479.43,7.64,24.77,16.0,"15,0-17,0"
2633,2022-11-17,546.49,125.06,459.35,478.6,7.61,24.68,16.0,"15,0-17,0"
2634,2022-11-18,545.58,124.98,459.05,475.67,7.61,24.66,16.0,"15,0-17,0"
2635,2022-11-19,547.45,124.98,459.04,476.44,7.61,24.66,16.0,"15,0-17,0"
2636,2022-11-20,547.45,124.98,459.04,476.44,7.61,24.66,16.0,"15,0-17,0"
2637,2022-11-21,547.45,124.98,459.04,476.44,7.61,24.66,16.0,"15,0-17,0"
2638,2022-11-22,547.22,126.21,463.55,473.93,7.64,24.89,16.0,"15,0-17,0"
2639,2022-11-23,548.73,125.99,462.75,475.15,7.64,24.85,16.0,"15,0-17,0"
2640,2022-11-24,551.43,125.96,462.65,477.55,7.64,24.84,16.0,"15,0-17,0"
2641,2022-11-25,563.43,126.87,465.95,485.43,7.72,25.01,16.0,"15,0-17,0"
2642,2022-11-26,562.13,126.71,465.38,483.58,7.69,24.98,16.0,"15,0-17,0"
2643,2022-11-27,562.13,126.71,465.38,483.58,7.69,24.98,16.0,"15,0-17,0"
2644,2022-11-28,562.13,126.71,465.38,483.58,7.69,24.98,16.0,"15,0-17,0"
2645,2022-11-29,565.61,127.42,467.99,488.82,7.7,25.12,16.0,"15,0-17,0"
2646,2022-11-30,561.32,127.55,468.43,485.43,7.67,25.14,16.0,"15,0-17,0"
2647,2022-12-01,563.38,127.66,468.9,485.64,7.7,25.16,16.0,"15,0-17,0"
2648,2022-12-02,568.98,127.54,468.45,489.06,7.66,25.14,16.0,"15,0-17,0"
2649,2022-12-03,575.63,127.69,468.98,493.74,7.59,25.16,16.0,"15,0-17,0"
2650,2022-12-04,575.63,127.69,468.98,493.74,7.59,25.16,16.0,"15,0-17,0"
2651,2022-12-05,575.63,127.69,468.98,493.74,7.59,25.16,16.0,"15,0-17,0"
2652,2022-12-06,576.38,127.74,469.17,495.07,7.56,25.17,16.75,"15,75-17,75"
2653,2022-12-07,575.16,128.6,472.33,495.57,7.5,25.34,16.75,"15,75-17,75"
2654,2022-12-08,574.4,128.94,473.54,496.13,7.53,25.4,16.75,"15,75-17,75"
2655,2022-12-09,574.68,128.56,472.17,495.5,7.57,25.33,16.75,"15,75-17,75"
2656,2022-12-10,578.18,128.56,472.14,498.39,7.65,25.33,16.75,"15,75-17,75"
2657,2022-12-11,578.18,128.56,472.14,498.39,7.65,25.33,16.75,"15,75-17,75"
2658,2022-12-12,578.18,128.56,472.14,498.39,7.65,25.33,16.75,"15,75-17,75"
2659,2022-12-13,576.75,127.96,469.93,496.15,7.49,25.21,16.75,"15,75-17,75"
2660,2022-12-14,576.03,127.79,469.35,494.79,7.44,25.17,16.75,"15,75-17,75"
2661,2022-12-15,580.64,127.57,468.52,499.49,7.4,25.13,16.75,"15,75-17,75"
2662,2022-12-16,578.06,127.58,468.56,497.56,7.3,25.13,16.75,"15,75-17,75"
2663,2022-12-17,578.06,127.58,468.56,497.56,7.3,25.13,16.75,"15,75-17,75"
2664,2022-12-18,578.06,127.58,468.56,497.56,7.3,25.13,16.75,"15,75-17,75"
2665,2022-12-19,578.06,127.58,468.56,497.56,7.3,25.13,16.75,"15,75-17,75"
2666,2022-12-20,571.77,127.51,468.24,497.18,7.05,25.11,16.75,"15,75-17,75"
2667,2022-12-21,569.96,127.77,469.18,499.07,6.8,25.15,16.75,"15,75-17,75"
2668,2022-12-22,570.78,128.07,470.28,499.16,6.66,25.2,16.75,"15,75-17,75"
2669,2022-12-23,564.95,127.18,466.98,497.15,6.48,25.01,16.75,"15,75-17,75"
2670,2022-12-24,557.41,125.81,461.97,490.1,6.81,24.73,16.75,"15,75-17,75"
2671,2022-12-25,557.41,125.81,461.97,490.1,6.81,24.73,16.75,"15,75-17,75"
2672,2022-12-26,557.41,125.81,461.97,490.1,6.81,24.73,16.75,"15,75-17,75"
2673,2022-12-27,555.99,125.56,461.1,489.73,6.74,24.91,16.75,"15,75-17,75"
2674,2022-12-28,555.46,125.42,460.62,490.88,6.58,24.67,16.75,"15,75-17,75"
2675,2022-12-29,554.77,125.59,461.23,490.52,6.49,24.65,16.75,"15,75-17,75"
2676,2022-12-30,555.62,125.53,460.98,491.22,6.43,24.63,16.75,"15,75-17,75"
2677,2022-12-31,556.57,125.99,462.65,492.86,6.43,24.72,16.75,"15,75-17,75"
2678,2023-01-01,556.57,125.99,462.65,492.86,6.43,24.72,16.75,"15,75-17,75"
2679,2023-01-02,556.57,125.99,462.65,492.86,6.43,24.72,16.75,"15,75-17,75"
2680,2023-01-03,556.57,125.99,462.65,492.86,6.43,24.72,16.75,"15,75-17,75"
2681,2023-01-04,556.57,125.99,462.65,492.86,6.43,24.72,16.75,"15,75-17,75"
2682,2023-01-05,561.26,126.72,465.39,493.78,6.53,24.83,16.75,"15,75-17,75"
2683,2023-01-06,560.65,126.86,465.93,494.91,6.53,24.84,16.75,"15,75-17,75"
2684,2023-01-07,549.39,126.15,463.31,486.94,6.45,24.69,16.75,"15,75-17,75"
2685,2023-01-08,549.39,126.15,463.31,486.94,6.45,24.69,16.75,"15,75-17,75"
2686,2023-01-09,549.39,126.15,463.31,486.94,6.45,24.69,16.75,"15,75-17,75"
2687,2023-01-10,562.3,125.92,462.49,493.52,6.65,24.63,16.75,"15,75-17,75"
2688,2023-01-11,562.61,125.74,461.84,496.2,6.65,24.6,16.75,"15,75-17,75"
2689,2023-01-12,560.69,125.84,462.2,496.45,6.69,24.61,16.75,"15,75-17,75"
2690,2023-01-13,563.19,125.95,462.58,497.92,6.83,24.63,16.75,"15,75-17,75"
2691,2023-01-14,565.24,125.87,462.29,501.21,6.87,24.61,16.75,"15,75-17,75"
2692,2023-01-15,565.24,125.87,462.29,501.21,6.87,24.61,16.75,"15,75-17,75"
2693,2023-01-16,565.24,125.87,462.29,501.21,6.87,24.61,16.75,"15,75-17,75"
2694,2023-01-17,564.39,125.97,462.69,500.63,6.76,24.63,16.75,"15,75-17,75"
2695,2023-01-18,566.56,126.36,464.09,502.01,6.77,24.71,16.75,"15,75-17,75"
2696,2023-01-19,573.78,126.42,464.34,504.64,6.76,24.71,16.75,"15,75-17,75"
2697,2023-01-20,570.97,126.0,462.77,501.04,6.73,24.62,16.75,"15,75-17,75"
2698,2023-01-21,570.79,125.94,462.55,500.85,6.74,24.6,16.75,"15,75-17,75"
2699,2023-01-22,570.79,125.94,462.55,500.85,6.74,24.6,16.75,"15,75-17,75"
2700,2023-01-23,570.79,125.94,462.55,500.85,6.74,24.6,16.75,"15,75-17,75"
2701,2023-01-24,573.02,125.8,462.04,504.09,6.74,24.57,16.75,"15,75-17,75"
2702,2023-01-25,569.5,125.75,461.88,501.56,6.72,24.56,16.75,"15,75-17,75"
2703,2023-01-26,567.9,125.64,461.41,502.06,6.7,24.54,16.75,"15,75-17,75"
2704,2023-01-27,571.27,125.61,461.37,502.62,6.69,24.53,16.75,"15,75-17,75"
2705,2023-01-28,569.55,125.36,460.43,501.04,6.65,24.47,16.75,"15,75-17,75"
2706,2023-01-29,569.55,125.36,460.43,501.04,6.65,24.47,16.75,"15,75-17,75"
2707,2023-01-30,569.55,125.36,460.43,501.04,6.65,24.47,16.75,"15,75-17,75"
