,Unnamed: 0,Числовое значение,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,Числовое значение.1,ДИРХАМ ОАЭ,Числовое значение.2,ДОЛЛАР США,Числовое значение.3,ЕВРО,Числовое значение.4,РОССИЙСКИЙ РУБЛЬ,Числовое значение.5,ТУРЕЦКАЯ ЛИРА
307,2014-11-04,1,289.36,1,49.24,1,180.87,1,226.07,1,4.17,1,81.26
308,2014-11-05,1,289.39,1,49.24,1,180.87,1,226.21,1,4.15,1,81.47
309,2014-11-06,1,288.23,1,49.24,1,180.87,1,226.02,1,4.06,1,80.85
310,2014-11-07,1,289.05,1,49.24,1,180.87,1,226.16,1,3.99,1,80.77
311,2014-11-08,1,286.24,1,49.24,1,180.87,1,224.21,1,3.77,1,79.61
312,2014-11-09,1,286.24,1,49.24,1,180.87,1,224.21,1,3.77,1,79.61
313,2014-11-10,1,286.24,1,49.24,1,180.87,1,224.21,1,3.77,1,79.61
314,2014-11-11,1,287.33,1,49.24,1,180.87,1,225.65,1,3.96,1,80.4
315,2014-11-12,1,286.53,1,49.24,1,180.87,1,224.42,1,3.92,1,79.71
316,2014-11-13,1,288.02,1,49.24,1,180.87,1,225.56,1,3.9,1,80.13
317,2014-11-14,1,285.21,1,49.24,1,180.87,1,225.4,1,3.91,1,80.53
318,2014-11-15,1,283.42,1,49.24,1,180.87,1,225.29,1,3.82,1,80.71
319,2014-11-16,1,283.42,1,49.24,1,180.87,1,225.29,1,3.82,1,80.71
320,2014-11-17,1,283.42,1,49.24,1,180.87,1,225.29,1,3.82,1,80.71
321,2014-11-18,1,282.86,1,49.24,1,180.87,1,226.18,1,3.82,1,81.14
322,2014-11-19,1,283.08,1,49.24,1,180.87,1,225.94,1,3.88,1,81.44
323,2014-11-20,1,282.19,1,49.24,1,180.87,1,226.74,1,3.85,1,81.37
324,2014-11-21,1,283.01,1,49.24,1,180.87,1,226.32,1,3.88,1,80.93
325,2014-11-22,1,282.84,1,49.24,1,180.87,1,225.38,1,3.95,1,81.27
326,2014-11-23,1,282.84,1,49.24,1,180.87,1,225.38,1,3.95,1,81.27
327,2014-11-24,1,282.84,1,49.24,1,180.87,1,225.38,1,3.95,1,81.27
328,2014-11-25,1,282.81,1,49.24,1,180.87,1,224.1,1,4.04,1,81.15
329,2014-11-26,1,283.69,1,49.24,1,180.87,1,224.93,1,3.99,1,81.14
330,2014-11-27,1,284.15,1,49.24,1,180.87,1,225.49,1,3.88,1,81.37
331,2014-11-28,1,285.11,1,49.24,1,180.87,1,225.58,1,3.79,1,81.62
332,2014-11-29,1,283.93,1,49.24,1,180.87,1,225.02,1,3.66,1,81.86
333,2014-11-30,1,283.93,1,49.24,1,180.87,1,225.02,1,3.66,1,81.86
334,2014-12-01,1,283.93,1,49.24,1,180.87,1,225.02,1,3.66,1,81.86
335,2014-12-02,1,283.93,1,49.24,1,180.87,1,225.02,1,3.66,1,81.86
336,2014-12-03,1,284.67,1,49.3,1,181.09,1,225.31,1,3.54,1,81.76
337,2014-12-04,1,283.82,1,49.39,1,181.4,1,223.79,1,3.32,1,81.12
338,2014-12-05,1,284.29,1,49.39,1,181.4,1,223.36,1,3.39,1,81.09
339,2014-12-06,1,284.2,1,49.39,1,181.4,1,224.46,1,3.38,1,81.15
340,2014-12-07,1,284.2,1,49.39,1,181.4,1,224.46,1,3.38,1,81.15
341,2014-12-08,1,284.2,1,49.39,1,181.4,1,224.46,1,3.38,1,81.15
342,2014-12-09,1,282.67,1,49.45,1,181.62,1,222.59,1,3.4,1,79.94
343,2014-12-10,1,284.71,1,49.47,1,181.7,1,224.53,1,3.35,1,80.43
344,2014-12-11,1,285.12,1,49.47,1,181.7,1,225.07,1,3.35,1,80.39
345,2014-12-12,1,284.91,1,49.47,1,181.7,1,226.16,1,3.31,1,80.4
346,2014-12-13,1,285.52,1,49.47,1,181.7,1,225.94,1,3.17,1,80.08
347,2014-12-14,1,285.52,1,49.47,1,181.7,1,225.94,1,3.17,1,80.08
348,2014-12-15,1,285.52,1,49.47,1,181.7,1,225.94,1,3.17,1,80.08
349,2014-12-16,1,285.76,1,49.47,1,181.7,1,226.11,1,3.11,1,78.66
350,2014-12-17,1,285.76,1,49.47,1,181.7,1,226.11,1,3.11,1,78.66
351,2014-12-18,1,285.76,1,49.47,1,181.7,1,226.11,1,3.11,1,78.66
352,2014-12-19,1,283.89,1,49.56,1,182.05,1,224.34,1,3.01,1,78.36
353,2014-12-20,1,285.0,1,49.56,1,182.05,1,223.59,1,3.01,1,78.44
354,2014-12-21,1,285.0,1,49.56,1,182.05,1,223.59,1,3.01,1,78.44
355,2014-12-22,1,285.0,1,49.56,1,182.05,1,223.59,1,3.01,1,78.44
356,2014-12-23,1,284.58,1,49.56,1,182.05,1,223.34,1,3.21,1,78.64
357,2014-12-24,1,283.93,1,49.57,1,182.05,1,222.74,1,3.33,1,78.58
358,2014-12-25,1,283.38,1,49.63,1,182.27,1,222.31,1,3.34,1,78.67
359,2014-12-26,1,283.17,1,49.65,1,182.35,1,223.18,1,3.47,1,78.63
360,2014-12-27,1,283.63,1,49.65,1,182.35,1,222.32,1,3.45,1,78.63
361,2014-12-28,1,283.63,1,49.65,1,182.35,1,222.32,1,3.45,1,78.63
362,2014-12-29,1,283.63,1,49.65,1,182.35,1,222.32,1,3.45,1,78.63
363,2014-12-30,1,284.05,1,49.65,1,182.35,1,222.3,1,3.3,1,78.57
364,2014-12-31,1,283.34,1,49.65,1,182.35,1,221.97,1,3.17,1,78.6
365,2015-01-01,1,283.92,1,49.65,1,182.35,1,221.59,1,3.13,1,78.46
366,2015-01-02,1,283.92,1,49.65,1,182.35,1,221.59,1,3.13,1,78.46
367,2015-01-03,1,283.92,1,49.65,1,182.35,1,221.59,1,3.13,1,78.46
368,2015-01-04,1,283.92,1,49.65,1,182.35,1,221.59,1,3.13,1,78.46
369,2015-01-05,1,283.92,1,49.65,1,182.35,1,221.59,1,3.13,1,78.46
370,2015-01-06,1,279.65,1,49.78,1,182.85,1,218.43,1,3.15,1,78.23
371,2015-01-07,1,278.91,1,49.84,1,183.05,1,218.58,1,2.93,1,78.7
372,2015-01-08,1,278.91,1,49.84,1,183.05,1,218.58,1,2.93,1,78.7
373,2015-01-09,1,275.23,1,49.84,1,183.05,1,215.93,1,3.0,1,79.31
374,2015-01-10,1,276.57,1,49.84,1,183.05,1,216.04,1,2.98,1,79.29
375,2015-01-11,1,276.57,1,49.84,1,183.05,1,216.04,1,2.98,1,79.29
376,2015-01-12,1,276.57,1,49.84,1,183.05,1,216.04,1,2.98,1,79.29
377,2015-01-13,1,277.36,1,49.97,1,183.55,1,216.83,1,2.92,1,80.08
378,2015-01-14,1,277.53,1,49.97,1,183.55,1,216.9,1,2.84,1,80.47
379,2015-01-15,1,278.41,1,49.97,1,183.55,1,216.24,1,2.79,1,79.93
380,2015-01-16,1,279.65,1,50.04,1,183.8,1,216.17,1,2.82,1,80.73
381,2015-01-17,1,279.47,1,50.04,1,183.8,1,213.43,1,2.81,1,79.67
382,2015-01-18,1,279.47,1,50.04,1,183.8,1,213.43,1,2.81,1,79.67
383,2015-01-19,1,279.47,1,50.04,1,183.8,1,213.43,1,2.81,1,79.67
384,2015-01-20,1,278.51,1,50.04,1,183.81,1,212.89,1,2.83,1,78.62
385,2015-01-21,1,277.96,1,50.04,1,183.8,1,212.97,1,2.82,1,78.68
386,2015-01-22,1,279.0,1,50.12,1,184.1,1,212.95,1,2.8,1,78.54
387,2015-01-23,1,278.97,1,50.12,1,184.1,1,213.72,1,2.81,1,78.44
388,2015-01-24,1,275.73,1,50.12,1,184.1,1,207.57,1,2.9,1,79.25
389,2015-01-25,1,275.73,1,50.12,1,184.1,1,207.57,1,2.9,1,79.25
390,2015-01-26,1,275.73,1,50.12,1,184.1,1,207.57,1,2.9,1,79.25
391,2015-01-27,1,276.86,1,50.22,1,184.45,1,207.27,1,2.81,1,78.04
392,2015-01-28,1,278.52,1,50.22,1,184.45,1,209.02,1,2.73,1,78.64
393,2015-01-29,1,280.16,1,50.22,1,184.45,1,209.24,1,2.74,1,78.12
394,2015-01-30,1,278.85,1,50.22,1,184.45,1,208.19,1,2.67,1,76.97
395,2015-01-31,1,277.98,1,50.22,1,184.45,1,209.18,1,2.66,1,76.66
396,2015-02-01,1,277.98,1,50.22,1,184.45,1,209.18,1,2.66,1,76.66
397,2015-02-02,1,277.98,1,50.22,1,184.45,1,209.18,1,2.66,1,76.66
398,2015-02-03,1,277.51,1,50.22,1,184.45,1,208.87,1,2.62,1,76.03
399,2015-02-04,1,276.82,1,50.22,1,184.45,1,208.8,1,2.75,1,76.52
400,2015-02-05,1,280.19,1,50.3,1,184.75,1,211.71,1,2.79,1,76.71
401,2015-02-06,1,281.24,1,50.3,1,184.75,1,210.12,1,2.7,1,75.39
402,2015-02-07,1,282.83,1,50.3,1,184.75,1,211.61,1,2.8,1,76.06
403,2015-02-08,1,282.83,1,50.3,1,184.75,1,211.61,1,2.8,1,76.06
404,2015-02-09,1,282.83,1,50.3,1,184.75,1,211.61,1,2.8,1,76.06
405,2015-02-10,1,281.92,1,50.38,1,185.05,1,209.92,1,2.82,1,74.33
406,2015-02-11,1,281.89,1,50.38,1,185.05,1,209.38,1,2.81,1,74.83
407,2015-02-12,1,282.26,1,50.38,1,185.05,1,209.33,1,2.8,1,74.33
408,2015-02-13,1,281.98,1,50.38,1,185.05,1,209.57,1,2.78,1,74.17
409,2015-02-14,1,284.7,1,50.38,1,185.05,1,211.48,1,2.85,1,74.98
410,2015-02-15,1,284.7,1,50.38,1,185.05,1,211.48,1,2.85,1,74.98
411,2015-02-16,1,284.7,1,50.38,1,185.05,1,211.48,1,2.85,1,74.98
412,2015-02-17,1,285.11,1,50.38,1,185.05,1,211.25,1,2.94,1,75.41
413,2015-02-18,1,284.0,1,50.38,1,185.05,1,210.14,1,2.94,1,75.4
414,2015-02-19,1,284.31,1,50.38,1,185.05,1,210.98,1,2.97,1,75.22
415,2015-02-20,1,285.9,1,50.38,1,185.05,1,211.73,1,2.98,1,76.0
416,2015-02-21,1,284.44,1,50.38,1,185.05,1,209.5,1,3.01,1,75.35
417,2015-02-22,1,284.44,1,50.38,1,185.05,1,209.5,1,3.01,1,75.35
418,2015-02-23,1,284.44,1,50.38,1,185.05,1,209.5,1,3.01,1,75.35
419,2015-02-24,1,284.51,1,50.38,1,185.05,1,209.53,1,2.9,1,74.68
420,2015-02-25,1,285.9,1,50.38,1,185.05,1,209.44,1,2.93,1,74.65
421,2015-02-26,1,287.25,1,50.38,1,185.05,1,210.48,1,2.96,1,75.34
422,2015-02-27,1,287.22,1,50.38,1,185.05,1,210.11,1,3.05,1,74.62
423,2015-02-28,1,284.98,1,50.38,1,185.05,1,207.61,1,3.03,1,73.87
424,2015-03-01,1,284.98,1,50.38,1,185.05,1,207.61,1,3.03,1,73.87
425,2015-03-02,1,284.98,1,50.38,1,185.05,1,207.61,1,3.03,1,73.87
426,2015-03-03,1,284.9,1,50.38,1,185.05,1,207.11,1,2.98,1,73.48
427,2015-03-04,1,284.37,1,50.38,1,185.05,1,206.98,1,2.97,1,73.55
428,2015-03-05,1,284.29,1,50.38,1,185.05,1,205.94,1,3.0,1,72.71
429,2015-03-06,1,282.34,1,50.42,1,185.2,1,204.5,1,3.0,1,72.01
430,2015-03-07,1,281.78,1,50.42,1,185.2,1,203.65,1,3.11,1,70.92
431,2015-03-08,1,281.78,1,50.42,1,185.2,1,203.65,1,3.11,1,70.92
432,2015-03-09,1,281.78,1,50.42,1,185.2,1,203.65,1,3.11,1,70.92
433,2015-03-10,1,281.78,1,50.42,1,185.2,1,203.65,1,3.11,1,70.92
434,2015-03-11,1,278.61,1,50.42,1,185.2,1,199.15,1,3.06,1,70.8
435,2015-03-12,1,279.21,1,50.46,1,185.35,1,197.27,1,2.94,1,70.93
436,2015-03-13,1,277.45,1,50.46,1,185.35,1,196.42,1,3.05,1,71.51
437,2015-03-14,1,275.78,1,50.46,1,185.35,1,196.8,1,3.02,1,71.55
438,2015-03-15,1,275.78,1,50.46,1,185.35,1,196.8,1,3.02,1,71.55
439,2015-03-16,1,275.78,1,50.46,1,185.35,1,196.8,1,3.02,1,71.55
440,2015-03-17,1,274.21,1,50.46,1,185.35,1,195.32,1,2.98,1,70.77
441,2015-03-18,1,274.06,1,50.46,1,185.35,1,196.23,1,3.01,1,70.77
442,2015-03-19,1,273.56,1,50.46,1,185.35,1,196.56,1,3.03,1,70.84
443,2015-03-20,1,275.24,1,50.5,1,185.5,1,197.87,1,3.08,1,71.56
444,2015-03-21,1,273.54,1,50.5,1,185.5,1,198.13,1,3.09,1,71.41
445,2015-03-22,1,273.54,1,50.5,1,185.5,1,198.13,1,3.09,1,71.41
446,2015-03-23,1,273.54,1,50.5,1,185.5,1,198.13,1,3.09,1,71.41
447,2015-03-24,1,273.54,1,50.5,1,185.5,1,198.13,1,3.09,1,71.41
448,2015-03-25,1,273.54,1,50.5,1,185.5,1,198.13,1,3.09,1,71.41
449,2015-03-26,1,273.54,1,50.5,1,185.5,1,198.13,1,3.09,1,71.41
450,2015-03-27,1,277.58,1,50.51,1,185.5,1,204.77,1,3.29,1,71.45
451,2015-03-28,1,274.86,1,50.51,1,185.5,1,200.64,1,3.22,1,70.94
452,2015-03-29,1,274.86,1,50.51,1,185.5,1,200.64,1,3.22,1,70.94
453,2015-03-30,1,274.86,1,50.51,1,185.5,1,200.64,1,3.22,1,70.94
454,2015-03-31,1,275.52,1,50.55,1,185.65,1,201.63,1,3.21,1,71.09
455,2015-04-01,1,274.06,1,50.55,1,185.65,1,199.09,1,3.22,1,70.98
456,2015-04-02,1,273.93,1,50.55,1,185.65,1,199.17,1,3.18,1,71.12
457,2015-04-03,1,275.41,1,50.54,1,185.65,1,201.06,1,3.27,1,71.59
458,2015-04-04,1,275.08,1,50.54,1,185.65,1,201.97,1,3.26,1,71.54
459,2015-04-05,1,275.08,1,50.54,1,185.65,1,201.97,1,3.26,1,71.54
460,2015-04-06,1,275.08,1,50.54,1,185.65,1,201.97,1,3.26,1,71.54
461,2015-04-07,1,277.32,1,50.54,1,185.65,1,203.94,1,3.3,1,72.28
462,2015-04-08,1,275.73,1,50.54,1,185.65,1,201.47,1,3.34,1,71.82
463,2015-04-09,1,276.51,1,50.54,1,185.65,1,201.63,1,3.46,1,71.72
464,2015-04-10,1,274.46,1,50.54,1,185.65,1,199.48,1,3.53,1,71.48
465,2015-04-11,1,271.85,1,50.54,1,185.65,1,196.86,1,3.65,1,70.71
466,2015-04-12,1,271.85,1,50.54,1,185.65,1,196.86,1,3.65,1,70.71
467,2015-04-13,1,271.85,1,50.54,1,185.65,1,196.86,1,3.65,1,70.71
468,2015-04-14,1,270.88,1,50.54,1,185.65,1,195.9,1,3.54,1,69.96
469,2015-04-15,1,271.45,1,50.59,1,185.8,1,196.0,1,3.57,1,69.41
470,2015-04-16,1,273.27,1,50.59,1,185.8,1,196.67,1,3.67,1,68.87
471,2015-04-17,1,275.43,1,50.59,1,185.8,1,197.52,1,3.73,1,68.54
472,2015-04-18,1,278.96,1,50.59,1,185.8,1,201.07,1,3.67,1,69.21
473,2015-04-19,1,278.96,1,50.59,1,185.8,1,201.07,1,3.67,1,69.21
474,2015-04-20,1,278.96,1,50.59,1,185.8,1,201.07,1,3.67,1,69.21
475,2015-04-21,1,277.21,1,50.59,1,185.8,1,199.62,1,3.6,1,69.01
476,2015-04-22,1,276.4,1,50.59,1,185.8,1,198.43,1,3.48,1,68.84
477,2015-04-23,1,278.74,1,50.59,1,185.8,1,200.35,1,3.47,1,69.17
478,2015-04-24,1,278.64,1,50.59,1,185.8,1,199.29,1,3.6,1,68.1
479,2015-04-25,1,281.06,1,50.59,1,185.8,1,201.89,1,3.67,1,68.11
480,2015-04-26,1,281.06,1,50.59,1,185.8,1,201.89,1,3.67,1,68.11
481,2015-04-27,1,281.06,1,50.59,1,185.8,1,201.89,1,3.67,1,68.11
482,2015-04-28,1,281.34,1,50.59,1,185.8,1,201.28,1,3.61,1,68.1
483,2015-04-29,1,282.62,1,50.59,1,185.8,1,202.56,1,3.57,1,69.2
484,2015-04-30,1,286.06,1,50.59,1,185.8,1,204.58,1,3.61,1,69.82
485,2015-05-01,1,287.17,1,50.59,1,185.8,1,208.23,1,3.62,1,69.75
486,2015-05-02,1,287.17,1,50.59,1,185.8,1,208.23,1,3.62,1,69.75
487,2015-05-03,1,287.17,1,50.59,1,185.8,1,208.23,1,3.62,1,69.75
488,2015-05-04,1,287.17,1,50.59,1,185.8,1,208.23,1,3.62,1,69.75
489,2015-05-05,1,281.47,1,50.59,1,185.8,1,206.98,1,3.6,1,68.56
490,2015-05-06,1,281.02,1,50.59,1,185.8,1,206.2,1,3.62,1,68.59
491,2015-05-07,1,282.04,1,50.59,1,185.8,1,208.65,1,3.73,1,68.7
492,2015-05-08,1,282.04,1,50.59,1,185.8,1,208.65,1,3.73,1,68.7
493,2015-05-09,1,286.78,1,50.59,1,185.8,1,208.41,1,3.66,1,68.97
494,2015-05-10,1,286.78,1,50.59,1,185.8,1,208.41,1,3.66,1,68.97
495,2015-05-11,1,286.78,1,50.59,1,185.8,1,208.41,1,3.66,1,68.97
496,2015-05-12,1,286.78,1,50.59,1,185.8,1,208.41,1,3.66,1,68.97
497,2015-05-13,1,290.87,1,50.59,1,185.8,1,209.21,1,3.67,1,69.08
498,2015-05-14,1,291.89,1,50.59,1,185.8,1,208.17,1,3.75,1,69.95
499,2015-05-15,1,292.86,1,50.59,1,185.8,1,211.85,1,3.74,1,70.91
500,2015-05-16,1,292.52,1,50.59,1,185.8,1,211.18,1,3.71,1,71.8
501,2015-05-17,1,292.52,1,50.59,1,185.8,1,211.18,1,3.71,1,71.8
502,2015-05-18,1,292.52,1,50.59,1,185.8,1,211.18,1,3.71,1,71.8
503,2015-05-19,1,291.09,1,50.59,1,185.8,1,211.57,1,3.79,1,72.16
504,2015-05-20,1,288.84,1,50.59,1,185.8,1,207.95,1,3.76,1,71.96
505,2015-05-21,1,288.19,1,50.59,1,185.8,1,206.42,1,3.71,1,71.33
506,2015-05-22,1,290.76,1,50.59,1,185.8,1,207.15,1,3.73,1,72.43
507,2015-05-23,1,290.85,1,50.59,1,185.8,1,207.46,1,3.73,1,71.68
508,2015-05-24,1,290.85,1,50.59,1,185.8,1,207.46,1,3.73,1,71.68
509,2015-05-25,1,290.85,1,50.59,1,185.8,1,207.46,1,3.73,1,71.68
510,2015-05-26,1,287.64,1,50.59,1,185.8,1,203.86,1,3.73,1,71.31
511,2015-05-27,1,286.19,1,50.59,1,185.8,1,202.35,1,3.69,1,70.66
512,2015-05-28,1,286.15,1,50.59,1,185.8,1,202.88,1,3.62,1,70.45
513,2015-05-29,1,284.83,1,50.59,1,185.8,1,203.17,1,3.56,1,70.0
514,2015-05-30,1,284.22,1,50.63,1,185.95,1,203.76,1,3.53,1,69.85
515,2015-05-31,1,284.22,1,50.63,1,185.95,1,203.76,1,3.53,1,69.85
516,2015-06-01,1,284.22,1,50.63,1,185.95,1,203.76,1,3.53,1,69.85
517,2015-06-02,1,282.94,1,50.63,1,185.95,1,202.67,1,3.5,1,69.33
518,2015-06-03,1,283.39,1,50.63,1,185.95,1,204.3,1,3.49,1,69.35
519,2015-06-04,1,284.02,1,50.63,1,185.95,1,207.04,1,3.49,1,69.29
520,2015-06-05,1,286.46,1,50.63,1,185.95,1,211.0,1,3.39,1,68.84
521,2015-06-06,1,284.73,1,50.63,1,185.95,1,209.19,1,3.32,1,69.84
522,2015-06-07,1,284.73,1,50.63,1,185.95,1,209.19,1,3.32,1,69.84
523,2015-06-08,1,284.73,1,50.63,1,185.95,1,209.19,1,3.32,1,69.84
524,2015-06-09,1,283.31,1,50.63,1,185.95,1,206.87,1,3.31,1,66.84
525,2015-06-10,1,284.22,1,50.63,1,185.95,1,209.73,1,3.32,1,67.55
526,2015-06-11,1,287.22,1,50.65,1,186.05,1,210.59,1,3.41,1,68.12
527,2015-06-12,1,287.61,1,50.65,1,186.05,1,209.57,1,3.42,1,67.78
528,2015-06-13,1,287.97,1,50.65,1,186.05,1,207.8,1,3.4,1,68.4
529,2015-06-14,1,287.97,1,50.65,1,186.05,1,207.8,1,3.4,1,68.4
530,2015-06-15,1,287.97,1,50.65,1,186.05,1,207.8,1,3.4,1,68.4
531,2015-06-16,1,288.69,1,50.65,1,186.05,1,208.95,1,3.37,1,67.96
532,2015-06-17,1,289.18,1,50.65,1,186.05,1,209.36,1,3.44,1,67.84
533,2015-06-18,1,292.53,1,50.65,1,186.05,1,209.66,1,3.44,1,67.99
534,2015-06-19,1,295.67,1,50.65,1,186.05,1,211.78,1,3.49,1,68.55
535,2015-06-20,1,294.89,1,50.65,1,186.05,1,210.5,1,3.44,1,68.39
536,2015-06-21,1,294.89,1,50.65,1,186.05,1,210.5,1,3.44,1,68.39
537,2015-06-22,1,294.89,1,50.65,1,186.05,1,210.5,1,3.44,1,68.39
538,2015-06-23,1,295.26,1,50.65,1,186.05,1,210.98,1,3.48,1,69.4
539,2015-06-24,1,293.74,1,50.65,1,186.05,1,209.1,1,3.42,1,69.63
540,2015-06-25,1,294.07,1,50.69,1,186.2,1,208.95,1,3.44,1,69.66
541,2015-06-26,1,292.32,1,50.7,1,186.2,1,208.38,1,3.41,1,69.89
542,2015-06-27,1,293.25,1,50.7,1,186.2,1,208.6,1,3.38,1,69.92
543,2015-06-28,1,293.25,1,50.7,1,186.2,1,208.6,1,3.38,1,69.92
544,2015-06-29,1,293.25,1,50.7,1,186.2,1,208.6,1,3.38,1,69.92
545,2015-06-30,1,292.35,1,50.7,1,186.2,1,206.98,1,3.37,1,69.39
546,2015-07-01,1,292.71,1,50.7,1,186.2,1,207.48,1,3.34,1,69.26
547,2015-07-02,1,291.59,1,50.7,1,186.2,1,207.43,1,3.36,1,69.62
548,2015-07-03,1,290.55,1,50.7,1,186.2,1,206.18,1,3.34,1,68.91
549,2015-07-04,1,290.97,1,50.7,1,186.2,1,206.85,1,3.34,1,69.25
550,2015-07-05,1,290.97,1,50.7,1,186.2,1,206.85,1,3.34,1,69.25
551,2015-07-06,1,290.97,1,50.7,1,186.2,1,206.85,1,3.34,1,69.25
552,2015-07-07,1,290.97,1,50.7,1,186.2,1,206.85,1,3.34,1,69.25
553,2015-07-08,1,288.74,1,50.69,1,186.2,1,204.15,1,3.26,1,69.46
554,2015-07-09,1,286.94,1,50.74,1,186.35,1,205.82,1,3.27,1,69.23
555,2015-07-10,1,286.72,1,50.74,1,186.35,1,205.77,1,3.27,1,69.61
556,2015-07-11,1,288.29,1,50.79,1,186.55,1,207.31,1,3.29,1,69.99
557,2015-07-12,1,288.29,1,50.79,1,186.55,1,207.31,1,3.29,1,69.99
558,2015-07-13,1,288.29,1,50.79,1,186.55,1,207.31,1,3.29,1,69.99
559,2015-07-14,1,289.97,1,50.86,1,186.8,1,206.6,1,3.29,1,70.23
560,2015-07-15,1,289.05,1,50.86,1,186.8,1,206.0,1,3.28,1,70.85
561,2015-07-16,1,292.38,1,50.93,1,187.05,1,206.24,1,3.31,1,70.84
562,2015-07-17,1,292.08,1,50.93,1,187.05,1,203.94,1,3.28,1,70.62
563,2015-07-18,1,292.6,1,50.93,1,187.05,1,203.6,1,3.3,1,70.57
564,2015-07-19,1,292.6,1,50.93,1,187.05,1,203.6,1,3.3,1,70.57
565,2015-07-20,1,292.6,1,50.93,1,187.05,1,203.6,1,3.3,1,70.57
566,2015-07-21,1,291.22,1,50.93,1,187.05,1,202.95,1,3.29,1,70.0
567,2015-07-22,1,291.26,1,50.93,1,187.05,1,203.01,1,3.29,1,69.67
568,2015-07-23,1,292.27,1,50.93,1,187.05,1,204.58,1,3.28,1,69.01
569,2015-07-24,1,291.67,1,50.93,1,187.05,1,205.53,1,3.26,1,68.63
570,2015-07-25,1,289.74,1,50.93,1,187.05,1,204.65,1,3.22,1,68.51
571,2015-07-26,1,289.74,1,50.93,1,187.05,1,204.65,1,3.22,1,68.51
572,2015-07-27,1,289.74,1,50.93,1,187.05,1,204.65,1,3.22,1,68.51
573,2015-07-28,1,290.5,1,50.98,1,187.25,1,207.3,1,3.17,1,67.84
574,2015-07-29,1,291.77,1,50.98,1,187.25,1,207.17,1,3.12,1,67.84
575,2015-07-30,1,292.7,1,51.03,1,187.45,1,207.36,1,3.14,1,67.72
576,2015-07-31,1,292.78,1,51.03,1,187.45,1,205.82,1,3.17,1,67.58
577,2015-08-01,1,291.9,1,51.03,1,187.45,1,205.18,1,3.11,1,67.21
578,2015-08-02,1,291.9,1,51.03,1,187.45,1,205.18,1,3.11,1,67.21
579,2015-08-03,1,291.9,1,51.03,1,187.45,1,205.18,1,3.11,1,67.21
580,2015-08-04,1,292.8,1,51.03,1,187.45,1,205.65,1,3.0,1,67.62
581,2015-08-05,1,292.41,1,51.09,1,187.65,1,205.81,1,2.98,1,67.72
582,2015-08-06,1,292.32,1,51.09,1,187.65,1,203.75,1,2.99,1,67.31
583,2015-08-07,1,292.83,1,51.09,1,187.65,1,204.26,1,2.93,1,67.33
584,2015-08-08,1,291.33,1,51.09,1,187.65,1,205.1,1,2.92,1,67.44
585,2015-08-09,1,291.33,1,51.09,1,187.65,1,205.1,1,2.92,1,67.44
586,2015-08-10,1,291.33,1,51.09,1,187.65,1,205.1,1,2.92,1,67.44
587,2015-08-11,1,290.72,1,51.14,1,187.85,1,205.98,1,2.91,1,67.34
588,2015-08-12,1,293.06,1,51.14,1,187.85,1,207.29,1,2.97,1,67.85
589,2015-08-13,1,292.44,1,51.14,1,187.85,1,209.04,1,2.9,1,67.6
590,2015-08-14,1,293.58,1,51.2,1,188.05,1,209.09,1,2.93,1,67.6
591,2015-08-15,1,293.51,1,51.2,1,188.05,1,209.66,1,2.9,1,66.48
592,2015-08-16,1,293.51,1,51.2,1,188.05,1,209.66,1,2.9,1,66.48
593,2015-08-17,1,293.51,1,51.2,1,188.05,1,209.66,1,2.9,1,66.48
594,2015-08-18,1,294.73,1,51.28,1,188.35,1,209.26,1,2.87,1,66.21
595,2015-08-19,1,295.07,1,51.28,1,188.35,1,208.56,1,2.86,1,65.55
596,2015-08-20,1,295.38,1,51.29,1,188.38,1,208.24,1,2.87,1,65.11
597,2015-08-21,1,398.61,1,69.5,1,255.26,1,284.23,1,3.79,1,85.71
598,2015-08-22,1,396.78,1,68.74,1,252.47,1,284.13,1,3.7,1,86.63
599,2015-08-23,1,396.78,1,68.74,1,252.47,1,284.13,1,3.7,1,86.63
600,2015-08-24,1,396.78,1,68.74,1,252.47,1,284.13,1,3.7,1,86.63
601,2015-08-25,1,343.39,1,59.52,1,218.61,1,250.75,1,3.07,1,74.41
602,2015-08-26,1,363.34,1,62.65,1,230.11,1,265.73,1,3.29,1,78.61
603,2015-08-27,1,382.48,1,66.43,1,243.99,1,279.81,1,3.5,1,83.06
604,2015-08-28,1,374.29,1,65.82,1,241.76,1,272.78,1,3.59,1,83.24
605,2015-08-29,1,365.64,1,64.71,1,237.66,1,268.37,1,3.56,1,81.46
606,2015-08-30,1,365.64,1,64.71,1,237.66,1,268.37,1,3.56,1,81.46
607,2015-08-31,1,365.64,1,64.71,1,237.66,1,268.37,1,3.56,1,81.46
608,2015-09-01,1,365.64,1,64.71,1,237.66,1,268.37,1,3.56,1,81.46
609,2015-09-02,1,359.98,1,63.97,1,234.94,1,264.85,1,3.6,1,80.4
610,2015-09-03,1,368.86,1,65.66,1,241.15,1,272.07,1,3.61,1,81.85
611,2015-09-04,1,365.68,1,65.28,1,239.76,1,269.37,1,3.58,1,81.07
612,2015-09-05,1,365.08,1,65.24,1,239.6,1,266.91,1,3.54,1,80.44
613,2015-09-06,1,365.08,1,65.24,1,239.6,1,266.91,1,3.54,1,80.44
